"","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"6235098",594,"PAYMENT",13628.12,"C1367157593",0,0,"M1799558073",0,0,0,0
"1098200",130,"CASH_IN",209448.1,"C2063497551",17623,227071.1,"C1876725525",0,0,0,0
"1059586",106,"CASH_OUT",71277.45,"C1811434259",71277.45,0,"C1313595384",2698147,2769425,1,0
"4410254",322,"CASH_OUT",292315.6,"C1107670684",0,0,"C499055825",405173.7,697489.3,0,0
"5440561",378,"CASH_OUT",327559.5,"C1035139972",0,0,"C1303868418",68118549,68446109,0,0
"3888501",284,"CASH_OUT",142388.6,"C598709339",222,0,"C637486907",0,142388.6,0,0
"5319621",374,"PAYMENT",34881.25,"C1561383695",152011,117129.8,"M772029400",0,0,0,0
"3771756",280,"CASH_OUT",201279,"C1355867549",0,0,"C732929236",6447103,6648382,0,0
"4094464",301,"DEBIT",1381.66,"C918650938",406869.9,405488.2,"C789508494",222594.2,223975.9,0,0
"5912",6,"PAYMENT",10302.69,"C908011188",11663,1360.31,"M497021410",0,0,0,0
"6268449",617,"TRANSFER",62538.25,"C1840704900",55648,0,"C1710441197",1252057,1314595,0,0
"3377335",254,"CASH_IN",55315.95,"C291992011",1769069,1824385,"C1039675192",636245.5,580929.5,0,0
"309304",16,"CASH_OUT",61293.41,"C1447221989",523,0,"C640492521",2637819,2699113,0,0
"1109316",130,"PAYMENT",14927.66,"C1913532669",0,0,"M1950508844",0,0,0,0
"3032850",234,"CASH_OUT",135726.3,"C225133311",55440,0,"C135972043",20765.99,156492.3,0,0
"2655331",209,"CASH_OUT",219796.1,"C720810805",0,0,"C1644127636",1750468,1970264,0,0
"2713549",211,"CASH_OUT",247440.5,"C1811738317",0,0,"C282112012",1855432,2102872,0,0
"1027565",48,"CASH_IN",380218.7,"C1356827156",1503899,1884117,"C1091880246",505855.5,125636.7,0,0
"4104919",302,"CASH_IN",175864.6,"C379087540",5058,180922.6,"C2694307",0,0,0,0
"1442741",140,"PAYMENT",1743.96,"C283110030",74101,72357.04,"M403691601",0,0,0,0
"582104",33,"PAYMENT",7710.02,"C624710695",295143.7,287433.7,"M2099361991",0,0,0,0
"106410",10,"CASH_OUT",27966.91,"C1601527594",0,0,"C543517375",896818.5,924785.4,0,0
"159675",12,"CASH_OUT",242990.5,"C992977044",332662.6,89672.13,"C488766810",2940795,3183512,0,0
"5555813",383,"CASH_OUT",102820.5,"C1163353288",0,0,"C1362851575",226797.8,329618.3,0,0
"5023681",353,"PAYMENT",14808.89,"C783057962",14781,0,"M789500414",0,0,0,0
"1878467",164,"CASH_OUT",24012.43,"C1449640805",0,0,"C321541184",4421775,4445787,0,0
"2162827",184,"PAYMENT",8296.81,"C88196176",22409,14112.19,"M1406343142",0,0,0,0
"4741392",332,"CASH_OUT",45111.2,"C1165109837",0,0,"C889429072",246404.1,291515.3,0,0
"2929701",229,"CASH_OUT",334861.3,"C492418751",59173,0,"C834292828",61916.48,167516.5,0,0
"756828",38,"PAYMENT",3315,"C384399932",80274,76959,"M2107125067",0,0,0,0
"6090356",522,"CASH_OUT",149843.8,"C276758345",0,0,"C613139141",510234.6,660078.3,0,0
"3559778",260,"CASH_IN",235274.1,"C1596545915",19967,255241.1,"C1331319301",147694.9,0,0,0
"4076674",301,"PAYMENT",30081.09,"C1704432414",3926,0,"M1497253413",0,0,0,0
"5999141",426,"PAYMENT",16657.42,"C236262312",5367.06,0,"M1805247002",0,0,0,0
"153207",12,"PAYMENT",6040.82,"C645300792",0,0,"M1954298357",0,0,0,0
"853281",41,"CASH_OUT",36066.9,"C255461663",0,0,"C1328979206",113191.2,149258.1,0,0
"2475043",204,"CASH_OUT",67240.67,"C1052729184",7983,0,"C903641868",0,67240.67,0,0
"2446850",203,"PAYMENT",6597.97,"C2061987075",0,0,"M1179592383",0,0,0,0
"4781266",335,"PAYMENT",3375.02,"C1764749284",159092,155717,"M1449177373",0,0,0,0
"389170",17,"TRANSFER",684917.8,"C1030737532",0,0,"C1697471603",2067239,3014294,0,0
"5082529",355,"CASH_OUT",48273.92,"C1868655708",0,0,"C815935513",2307567,2355841,0,0
"5024025",353,"PAYMENT",1980.79,"C1618379157",0,0,"M855988291",0,0,0,0
"6349753",695,"PAYMENT",5012.43,"C1265008173",31018,26005.57,"M1764032231",0,0,0,0
"1279988",135,"CASH_IN",306689.2,"C1142853306",6114,312803.2,"C1907647423",500699.1,0,0,0
"6130188",542,"CASH_OUT",86680.1,"C401741971",185894,99213.9,"C981470638",628731.2,715411.3,0,0
"6041669",490,"PAYMENT",38000.22,"C458660164",167,0,"M1801676017",0,0,0,0
"2863774",227,"CASH_IN",261703.9,"C1170193134",16186596,16448300,"C2022861930",679786.9,418083,0,0
"2352049",189,"CASH_OUT",361105,"C245863305",0,0,"C103228423",1115114,1476219,0,0
"1878229",164,"CASH_IN",236885.8,"C1402324645",10892558,11129444,"C175751705",360755.3,123869.5,0,0
"4928083",350,"PAYMENT",15228.86,"C1571072104",29727,14498.14,"M1718734942",0,0,0,0
"1336266",137,"CASH_OUT",88262.23,"C1900299447",0,0,"C1617749406",1105093,1193355,0,0
"6108429",525,"PAYMENT",20139.75,"C891096566",5203,0,"M1925957189",0,0,0,0
"109484",11,"PAYMENT",23987.63,"C1522794326",1246,0,"M375074521",0,0,0,0
"5587281",394,"PAYMENT",23485.46,"C624113263",0,0,"M1207604386",0,0,0,0
"1091010",129,"CASH_OUT",212238.3,"C170387123",725,0,"C834367627",2577194,2789432,0,0
"1838789",163,"PAYMENT",18983.7,"C1486732287",0,0,"M1019048946",0,0,0,0
"1086",1,"PAYMENT",2272.54,"C1642973315",39494,37221.46,"M1972326147",0,0,0,0
"2400728",202,"CASH_IN",13893.08,"C2138519372",1073222,1087115,"C1170487031",344865.2,330972.2,0,0
"4884345",348,"CASH_IN",186990.4,"C1722751436",14798,201788.4,"C298518288",0,0,0,0
"5555265",383,"CASH_IN",80045.82,"C1788984104",59693,139738.8,"C877290946",241936.9,161891.1,0,0
"555273",22,"PAYMENT",22588.62,"C1444291834",21685,0,"M1005101281",0,0,0,0
"5392070",377,"PAYMENT",13338.69,"C28811852",245770,232431.3,"M1056126388",0,0,0,0
"109627",11,"CASH_OUT",335608.7,"C1903305955",865525,529916.3,"C1395820996",0,42140.77,0,0
"3324343",253,"CASH_IN",491616.8,"C615250571",13814,505430.8,"C988231256",107799.5,0,0,0
"4841546",347,"PAYMENT",4858.88,"C1703446220",5281.13,422.25,"M256692561",0,0,0,0
"700925",37,"CASH_IN",260191.4,"C1601933767",49662,309853.4,"C2109653657",347411.2,87219.8,0,0
"534344",21,"PAYMENT",6064.59,"C836489227",14081,8016.41,"M1284749427",0,0,0,0
"3892128",284,"CASH_IN",61658.2,"C1138216238",2840772,2902430,"C1836443585",120827.5,59169.28,0,0
"5204942",370,"PAYMENT",11316.18,"C81027044",0,0,"M1628022725",0,0,0,0
"1765572",162,"CASH_OUT",67813.58,"C749967288",0,0,"C24119573",7388926,7456739,0,0
"2127643",183,"PAYMENT",14264.45,"C80780089",5590,0,"M1016770990",0,0,0,0
"3529436",259,"CASH_OUT",296583.3,"C1716913936",396399,99815.7,"C1564183108",72420.4,369003.7,0,0
"1553768",154,"CASH_OUT",532146.2,"C135569675",144,0,"C1447018316",147604.5,694316.4,0,0
"2112998",183,"PAYMENT",13715.26,"C1463929751",0,0,"M439408026",0,0,0,0
"6242744",595,"CASH_IN",125318.3,"C1949398525",342,125660.3,"C2121013088",0,0,0,0
"4347468",309,"PAYMENT",16150.28,"C1990315190",0,0,"M124016661",0,0,0,0
"5731143",399,"CASH_OUT",274364.2,"C1391242160",0,0,"C1384620207",1172189,1446553,0,0
"1255282",134,"CASH_OUT",7193.91,"C2036445524",193,0,"C1102155168",4970164,4977358,0,0
"1839402",163,"CASH_OUT",144895.2,"C212195599",0,0,"C1152861061",3729202,3874097,0,0
"1384869",138,"CASH_OUT",37480.76,"C1529050303",60355,22874.24,"C1893806511",118689.7,156170.4,0,0
"1583317",155,"PAYMENT",7097.3,"C1648292528",122841.3,115744,"M696910558",0,0,0,0
"830141",41,"CASH_OUT",221628.1,"C146233506",20356,0,"C1945895458",366532,305239.1,0,0
"2525577",205,"PAYMENT",5398.94,"C2112815711",11103,5704.06,"M495217438",0,0,0,0
"3929007",285,"PAYMENT",615.94,"C1394071346",0,0,"M2084035310",0,0,0,0
"1430370",139,"CASH_OUT",87825.18,"C814754953",0,0,"C259355460",601771.5,689596.7,0,0
"5064589",354,"CASH_IN",221237.6,"C742658072",5969533,6190770,"C1679009791",441851,220613.4,0,0
"378964",17,"CASH_OUT",102599.4,"C1327999130",20685,0,"C1770777928",29545.52,229584.5,0,0
"2409874",202,"PAYMENT",656.06,"C1393593429",3255,2598.94,"M1329254647",0,0,0,0
"5334888",374,"CASH_IN",252666.7,"C879489161",30260,282926.7,"C399733282",10955864,10703197,0,0
"150042",12,"PAYMENT",10074.81,"C120876255",80260.34,70185.53,"M1552833761",0,0,0,0
"3034263",234,"CASH_OUT",198964.3,"C1713642584",0,0,"C2137771654",609590.8,808555.2,0,0
"5009083",353,"PAYMENT",20926.3,"C1160815162",673,0,"M1334064743",0,0,0,0
"1953726",178,"PAYMENT",30497.04,"C977933531",0,0,"M1556338813",0,0,0,0
"746114",38,"PAYMENT",880.48,"C1337760750",0,0,"M107845495",0,0,0,0
"1162791",132,"CASH_IN",102808.2,"C2042181574",304643,407451.2,"C889911887",0,0,0,0
"4477071",324,"CASH_IN",85376.08,"C365028545",5553436,5638812,"C301013957",1351766,1266390,0,0
"940611",43,"PAYMENT",18904.97,"C1417685494",11646,0,"M1349504683",0,0,0,0
"4132535",302,"PAYMENT",8363.24,"C1675864075",0,0,"M910168911",0,0,0,0
"4011982",299,"PAYMENT",34313.15,"C1180120005",144170.1,109856.9,"M41938624",0,0,0,0
"3104175",235,"CASH_OUT",48051.96,"C310680097",11108,0,"C1634093409",40350.98,88402.94,0,0
"5553526",383,"CASH_OUT",120163.7,"C1126533407",0,0,"C1440541822",933285.7,1053449,0,0
"6212359",588,"PAYMENT",22236.62,"C780610610",1622,0,"M1593439356",0,0,0,0
"69850",9,"PAYMENT",4936.84,"C820787174",0,0,"M2117643804",0,0,0,0
"3681905",276,"CASH_OUT",186414.6,"C727874564",26710,0,"C727421930",312437.3,498851.9,0,0
"6003631",428,"PAYMENT",28090.38,"C1792061489",121200.4,93110.03,"M140779101",0,0,0,0
"2730145",212,"CASH_OUT",78675.72,"C508443320",0,0,"C501240911",2046378,2125054,0,0
"6264161",612,"PAYMENT",1731.45,"C189078099",312180.9,310449.5,"M20853113",0,0,0,0
"3237936",250,"CASH_IN",293265.8,"C987943227",18154882,18448147,"C2145447855",789008.4,495742.6,0,0
"214873",13,"CASH_OUT",89506.1,"C254474985",49956,0,"C531994851",15664.64,105170.7,0,0
"1299062",136,"CASH_OUT",70999,"C422463429",0,0,"C1557097522",76238.05,147237,0,0
"1666909",158,"CASH_IN",158706.8,"C2001278668",54931,213637.8,"C1477837257",0,0,0,0
"2200338",185,"CASH_IN",108704.7,"C1071849168",1389407,1498111,"C1070118669",328160.2,219455.5,0,0
"4343754",308,"CASH_OUT",431753.6,"C1481617977",0,0,"C1336606561",1546713,1978467,0,0
"368334",17,"PAYMENT",22888.28,"C1238635239",590967,568078.7,"M99142683",0,0,0,0
"5099046",355,"CASH_OUT",15849.18,"C199284546",20587,4737.82,"C1533138497",3436817,3452666,0,0
"5722776",398,"CASH_OUT",225465,"C864164669",2998,0,"C639638837",0,225465,0,0
"3277061",251,"PAYMENT",38543.35,"C478876618",195534.8,156991.4,"M753060676",0,0,0,0
"4201015",305,"PAYMENT",15126.36,"C1559372619",230827,215700.6,"M1213363113",0,0,0,0
"3324313",253,"TRANSFER",2536451,"C1768137274",1076,0,"C389388149",0,2536451,0,0
"4560624",327,"TRANSFER",7739362,"C12082883",0,0,"C753282599",7922878,15662240,0,0
"4141662",303,"PAYMENT",5358.33,"C1060981788",0,0,"M152184161",0,0,0,0
"3193954",249,"CASH_IN",229161.8,"C1602501988",44982,274143.8,"C106746487",308765.6,79603.82,0,0
"2884218",228,"CASH_OUT",33486.4,"C1433340808",0,0,"C1640394225",217367.2,250853.6,0,0
"79182",10,"PAYMENT",19402.47,"C1968201164",0,0,"M1779605060",0,0,0,0
"4797040",345,"CASH_IN",30447.64,"C626146589",114925,145372.6,"C563722146",742652,712204.4,0,0
"1983614",179,"PAYMENT",8427.29,"C1615896161",0,0,"M1767739887",0,0,0,0
"140484",11,"TRANSFER",1771587,"C1563047346",3214,0,"C434169323",50479,1576950,0,0
"5948314",405,"CASH_OUT",223986.7,"C1200296822",0,0,"C797595710",500505.5,724492.2,0,0
"4857829",348,"CASH_OUT",461568.3,"C230609124",82918,0,"C2108079090",7027481,7489049,0,0
"3881543",283,"PAYMENT",1224.71,"C682601059",137420.1,136195.4,"M492674147",0,0,0,0
"3960697",297,"CASH_OUT",289074.3,"C1726894348",0,0,"C509394420",10718399,11007473,0,0
"2604395",208,"CASH_OUT",187864.5,"C1281088176",20843,0,"C896585653",157797.6,345662.1,0,0
"3562177",260,"CASH_IN",152268.2,"C1691901465",2015,154283.2,"C317809639",348846.6,196578.4,0,0
"3308857",252,"PAYMENT",42103.47,"C1837390354",56088,13984.53,"M622768126",0,0,0,0
"3240866",250,"CASH_OUT",475955.7,"C1567360357",0,0,"C538747382",571154,1047110,0,0
"436990",18,"CASH_IN",67424.05,"C1191752254",12446,79870.05,"C269848822",0,0,0,0
"3023847",233,"TRANSFER",523586.8,"C1652172329",1496,0,"C1151521265",173109.3,696696.1,0,0
"5406316",377,"CASH_IN",409952.9,"C2130447398",2716498,3126451,"C1524766682",4767239,4357286,0,0
"3042380",234,"CASH_IN",201438.5,"C373120853",50219,251657.5,"C1843368432",1257907,1056469,0,0
"3566875",260,"CASH_OUT",230461.4,"C1807617764",284688,54226.56,"C422737272",226009,456470.5,0,0
"4116040",302,"CASH_IN",368925.9,"C1206542481",7824680,8193606,"C1927644698",8197520,7828594,0,0
"5697520",397,"CASH_OUT",277124.8,"C1627741617",0,0,"C893819284",692830,969954.8,0,0
"5563085",386,"CASH_OUT",328167.7,"C954075389",96709.98,0,"C571875745",1456557,1784725,0,0
"2968723",231,"CASH_IN",324268.8,"C874314355",90660,414928.8,"C337507762",461221.4,136952.6,0,0
"3529416",259,"CASH_IN",64460.09,"C272638451",11297,75757.09,"C16152398",0,0,0,0
"5090662",355,"CASH_OUT",175449.6,"C1632271715",0,0,"C884970844",6586068,6761518,0,0
"6035338",476,"TRANSFER",147294.8,"C1461095068",25503.34,0,"C67224763",1077501,1224796,0,0
"1005427",46,"PAYMENT",15170.3,"C826091002",0,0,"M1261037734",0,0,0,0
"5761944",400,"CASH_OUT",103325.5,"C1679409080",0,0,"C1175545090",1144351,1247676,0,0
"237987",14,"PAYMENT",13672.46,"C1695485183",78590.18,64917.72,"M1777343277",0,0,0,0
"4649932",330,"CASH_OUT",381397.8,"C1133976433",0,0,"C1445559777",393006.8,774404.6,0,0
"4435935",323,"CASH_OUT",66941.45,"C405119217",0,0,"C1143626826",110345.6,177287,0,0
"714266",37,"CASH_IN",70660.06,"C152633209",140978,211638.1,"C525403501",1321751,1251091,0,0
"1591323",156,"CASH_OUT",44702.7,"C2117344930",0,0,"C1632247565",1526858,1571561,0,0
"3155536",237,"PAYMENT",5014.61,"C700949208",57185.89,52171.29,"M1718208344",0,0,0,0
"5255151",371,"CASH_OUT",312143.7,"C1986196630",35874,0,"C2119989538",0,312143.7,0,0
"603490",34,"CASH_OUT",323595.2,"C1851266192",309567,0,"C2029885969",3813810,4137406,0,0
"456265",19,"TRANSFER",40781.8,"C142121956",0,0,"C217983575",87998.68,128780.5,0,0
"451335",19,"CASH_OUT",175628.2,"C1909993626",6310,0,"C1298110595",317264.8,492893,0,0
"3889139",284,"PAYMENT",6495.08,"C159998661",10771,4275.92,"M23150476",0,0,0,0
"5100966",355,"CASH_OUT",258069.3,"C1076759386",31107,0,"C1740957564",0,258069.3,0,0
"759112",38,"CASH_OUT",5914.56,"C839740864",0,0,"C1689170857",397337.7,403252.2,0,0
"2668855",210,"CASH_IN",220386.1,"C1517273094",2621485,2841871,"C653574646",12004982,11784596,0,0
"6345763",694,"PAYMENT",28583.21,"C1530715516",41960,13376.79,"M547349168",0,0,0,0
"3983105",298,"PAYMENT",23014.12,"C1335487702",0,0,"M1471735309",0,0,0,0
"614459",34,"PAYMENT",17734.35,"C1460799791",0,0,"M1255923517",0,0,0,0
"5328160",374,"CASH_IN",210807.1,"C1169396004",68221,279028.1,"C942544797",0,0,0,0
"1202411",133,"CASH_OUT",128660,"C1167592943",10938,0,"C1827845688",2003532,2132192,0,0
"4347009",308,"CASH_IN",189361.3,"C7252550",61982,251343.3,"C1600389877",64144,0,0,0
"5547359",382,"PAYMENT",13532.02,"C1108114127",107911,94378.98,"M241662605",0,0,0,0
"2866677",227,"CASH_OUT",3118.17,"C904465007",0,0,"C1655205873",6826.87,9945.03,0,0
"3581966",261,"PAYMENT",8842.58,"C486328309",2972.4,0,"M859759624",0,0,0,0
"1045710",95,"PAYMENT",4807.77,"C718548071",7327,2519.23,"M266958839",0,0,0,0
"3889472",284,"CASH_OUT",152193.2,"C56586804",53332,0,"C97693277",405781.7,557974.9,0,0
"3203075",249,"CASH_IN",31921.37,"C1135529262",1748880,1780801,"C463731556",3246596,3214675,0,0
"3681203",276,"CASH_OUT",123991.6,"C558857944",0,0,"C1000886344",309931.7,433923.2,0,0
"1322741",136,"CASH_OUT",456499,"C1219113564",28614,0,"C1352750345",128110.5,584609.5,0,0
"2576987",207,"PAYMENT",7070.16,"C507335189",33849,26778.84,"M880901506",0,0,0,0
"6190454",571,"CASH_OUT",110612.3,"C526772529",0,0,"C1353674515",315004.2,425616.5,0,0
"2625077",208,"CASH_IN",165676.1,"C402059353",13401640,13567316,"C189518395",14323379,14157703,0,0
"2347988",189,"CASH_OUT",217744.1,"C1097571597",0,0,"C2141044201",388666.2,606410.3,0,0
"2212983",186,"TRANSFER",646188.7,"C1264262830",0,0,"C1381588594",664582,1879992,0,0
"5699347",398,"TRANSFER",503484.9,"C2012446721",51814,0,"C1318543097",670896.1,1174381,0,0
"3500925",259,"CASH_IN",102404.6,"C1674776019",10306,112710.6,"C753074984",2612242,2509838,0,0
"5074640",355,"PAYMENT",7159.93,"C908234788",63678,56518.07,"M332180223",0,0,0,0
"1972505",178,"CASH_IN",95159.84,"C1590527968",2862658,2957818,"C466670987",2192270,2097110,0,0
"4386398",312,"PAYMENT",28104.9,"C784604300",275908.3,247803.4,"M1072132932",0,0,0,0
"5383226",376,"TRANSFER",8973014,"C1752194496",11689,0,"C1475040669",0,8973014,0,0
"513562",20,"PAYMENT",9377.76,"C1762025690",0,0,"M861547962",0,0,0,0
"3760692",279,"CASH_IN",176363.4,"C84363633",90004,266367.3,"C2042116392",0,0,0,0
"1512253",153,"CASH_IN",210453.1,"C298225001",16723,227176.1,"C886023603",608320.8,397867.7,0,0
"2668156",210,"CASH_IN",309388,"C102814001",11169,320557,"C1960715096",210230.8,0,0,0
"974127",44,"PAYMENT",2172.28,"C1072266885",0,0,"M613052551",0,0,0,0
"4895788",349,"CASH_IN",156373.9,"C149730176",4430868,4587242,"C1445060109",545205.6,388831.7,0,0
"4839618",347,"CASH_IN",190835.6,"C325847869",15051021,15241856,"C373688645",653014.7,462179.1,0,0
"5846820",402,"PAYMENT",7931.32,"C1246104416",382072.5,374141.2,"M172557441",0,0,0,0
"578749",33,"CASH_OUT",313980.9,"C829378069",101487,0,"C1542598611",3490720,3804701,0,0
"2472182",204,"PAYMENT",529.81,"C1741987184",0,0,"M352490354",0,0,0,0
"921836",43,"CASH_OUT",163509,"C231221446",0,0,"C605292075",444667.1,608176.1,0,0
"2094892",182,"CASH_OUT",168850.4,"C1667799734",146748,0,"C187006211",1558006,1726857,0,0
"1312490",136,"CASH_IN",42749.38,"C1593821348",375173.9,417923.3,"C2046839454",1353483,1310734,0,0
"1196050",132,"CASH_IN",12724.41,"C436286861",41962,54686.41,"C1321802524",8646029,8633305,0,0
"4607354",329,"CASH_IN",105343.4,"C706862625",1053349,1158692,"C341373550",170597.2,65253.83,0,0
"4963623",351,"PAYMENT",5655.57,"C1278176333",0,0,"M378566075",0,0,0,0
"5963049",406,"CASH_IN",53954.58,"C150735737",1370018,1423973,"C1670264269",1368853,1314899,0,0
"3088400",235,"PAYMENT",4941.87,"C2057595058",0,0,"M521827568",0,0,0,0
"3429644",256,"TRANSFER",175180.7,"C1782408669",0,0,"C1180379931",869696.3,1044877,0,0
"4963428",351,"CASH_IN",193010.4,"C375275172",370374,563384.4,"C784484770",290036.8,97026.37,0,0
"367940",17,"CASH_IN",336168.4,"C1388918346",324573,660741.4,"C2086294345",269,0,0,0
"3490130",258,"PAYMENT",7677.73,"C556281626",21478,13800.27,"M293763489",0,0,0,0
"3901926",284,"PAYMENT",9469.74,"C357204318",1353,0,"M459111219",0,0,0,0
"2292476",187,"CASH_OUT",78822.33,"C1943059668",4303,0,"C370543222",1019985,1098807,0,0
"3071463",235,"CASH_OUT",58938.04,"C33595750",49741,0,"C604947563",2301039,2359977,0,0
"4622211",329,"PAYMENT",2799.8,"C1337353344",0,0,"M1469094031",0,0,0,0
"2540676",206,"PAYMENT",6703.19,"C1486840863",0,0,"M181606298",0,0,0,0
"4435982",323,"CASH_OUT",312232.2,"C302265024",0,0,"C248927353",2480011,2792243,0,0
"867605",42,"CASH_OUT",142860.2,"C287782740",215805.5,72945.38,"C617454737",179909.5,322769.7,0,0
"4347499",309,"PAYMENT",14746.17,"C720696535",8696.96,0,"M1767931800",0,0,0,0
"4211924",305,"CASH_IN",3802.75,"C1941948022",70609,74411.75,"C1840236734",244048.7,240246,0,0
"3880772",283,"CASH_IN",458454,"C1863556425",12739523,13197977,"C1778875325",4140735,3682281,0,0
"4832102",347,"CASH_OUT",544494.8,"C1911597456",0,0,"C1577636783",668512.9,1213008,0,0
"2907462",228,"CASH_OUT",405177.9,"C545711568",6000,0,"C1564820227",0,405177.9,0,0
"3483363",258,"CASH_IN",266081.7,"C1707943311",7750404,8016486,"C1198304214",1406850,1140768,0,0
"4232656",306,"PAYMENT",16265.36,"C867710075",0,0,"M616100656",0,0,0,0
"5133951",356,"PAYMENT",9629.51,"C1052070127",16848,7218.49,"M711165157",0,0,0,0
"3018499",233,"PAYMENT",2770.31,"C572799733",48265.25,45494.94,"M864141298",0,0,0,0
"5444090",379,"PAYMENT",16860.56,"C79641944",334104.3,317243.7,"M1799633635",0,0,0,0
"5916739",404,"PAYMENT",16876.46,"C2145281513",11526,0,"M997645803",0,0,0,0
"1400806",139,"CASH_OUT",262428,"C528215183",10276,0,"C2056753394",0,262428,0,0
"2503402",204,"CASH_OUT",148012.4,"C1215835951",0,0,"C1241807036",3934212,4082225,0,0
"5983759",408,"PAYMENT",3480.8,"C1443155390",0,0,"M1858479301",0,0,0,0
"3061526",234,"CASH_IN",184177.9,"C1481350720",224018.8,408196.6,"C1179350331",0,0,0,0
"1100337",130,"CASH_OUT",346743.1,"C1259968959",46519,0,"C1257191662",513102.6,859845.7,0,0
"1597573",156,"CASH_OUT",169209.3,"C1905908240",0,0,"C96246017",258956.6,428165.9,0,0
"3297239",252,"PAYMENT",23590.03,"C1250277447",30040,6449.97,"M942592253",0,0,0,0
"94330",10,"PAYMENT",14896.06,"C34589007",0,0,"M225413227",0,0,0,0
"5206925",370,"CASH_OUT",28832.7,"C1641740850",20549,0,"C978108383",3569015,3597848,0,0
"4180058",304,"CASH_OUT",284595.7,"C983297871",0,0,"C1000725784",632918,917513.7,0,0
"1538076",154,"PAYMENT",11886.31,"C1793528868",60114,48227.69,"M790181820",0,0,0,0
"1274417",135,"CASH_OUT",106539.2,"C186580270",40323,0,"C2112115378",149399.4,255938.6,0,0
"2291405",187,"PAYMENT",17567.43,"C1051690162",6730,0,"M1986156955",0,0,0,0
"6321458",688,"PAYMENT",1814.67,"C1099344677",388905.2,387090.6,"M1295764596",0,0,0,0
"5708815",398,"CASH_OUT",494967.5,"C1610236279",389723.6,0,"C1313255889",3374365,3869333,0,0
"517584",20,"CASH_IN",183166.2,"C628852934",2274467,2457633,"C354692474",802722,619555.8,0,0
"3857827",283,"PAYMENT",4630.44,"C1207024337",39886,35255.56,"M1901716876",0,0,0,0
"4491807",324,"PAYMENT",36125.89,"C1928965967",201070,164944.1,"M2044242179",0,0,0,0
"5215387",370,"TRANSFER",625853.4,"C1087542485",0,0,"C1564843825",4267478,4893331,0,0
